sentence	label
연남건 [SEP] 고구려 [SEP] 그리고 마지막까지 저항했던 대막리지 연남건은 검주로 유배시켰다. 고구려 지역의 5부, 1백76성, 69만여 호를 나누어 9도독부, 42주, 1백 현으로 만들고, 평양에 안동 도호부를 설치하여 고구려를 통치하게 하였다.	0
코헛 [SEP] 미국 [SEP] 코헛은 미국 캘리포니아 카멜(Carmel)이라는 도시를 휴가지로서 제일 좋아하였다.	0
AP통신 [SEP] 미국 [SEP] 12월 28일 AP통신이 미국 기자들을 대상으로 2009년 10대 연예뉴스를 선정한 결과 잭슨의 죽음은 1위를 차지했다.	0
박환주 [SEP] 전라남도 [SEP] 박환주 전라남도 노인복지과장은 “앞으로도 최고의 복지는 일자리라는 믿음으로 근로능력이 있는 어르신에게 적합한 노인일자리 및 사회활동을 지원함으로써 소득 보충, 건강 개선, 사회적 관계 증진 등 안정된 노후생활 보장에 힘쓰겠다”고 말했다.	4
앨런 펄리스 [SEP] 컴퓨터 과학 [SEP] 그 외에도 전 제너럴 모터스 CEO와 국방장관을 역임한 찰스 어윈 윌슨, 억만장자 헤지 펀드 투자가 데이비드 테퍼, 자바를 최초 개발한 소프트웨어 개발자 제임스 고슬링, 썬 마이크로 시스템즈 공동설립자 앤디 벡톨샤임, 팝 아트 미술가 앤디 워홀, 등산가 겸 대중연설가 애런 랠스턴, 세계 최초로 튜링상을 수상한 컴퓨터 과학자 앨런 펄리스, 우주비행사 주디스 레스닉과 에드가 미첼, 에미상을 10번이나 수상한 TV 프로듀서 스티븐 보치코, 배우 테드 덴슨, 마지막 강의 의 저자인 랜디 포시 교수 등이 대표적이다.	2
칼 12세 [SEP] 카를 프리드리히 [SEP] 칼 12세의 추정 상속인으로 지정되었던 울리카 엘레오노라는 조카인 홀슈타인-고트로프 공작 카를 프리드리히를 견제하기 위해 스웨덴의 의회(Ståndsriksdagen)와 합의하여 왕위에 오른다.	0
제24군단 [SEP] 존 리드 하지 [SEP] 9월 8일 존 리드 하지 미육군 중장 휘하의 미국 제24군단은 배편으로 인천에 상륙하였다.	10
옥천군 [SEP] 공무원 [SEP] 한편, 옥천군은 2018년도부터 공무원 맟춤형 복지포인트의 30%를 옥천사랑상품권으로 지급하고 있다.	10
李址鎔 [SEP] 이지용 [SEP] 1906년 내무대신 이지용(李址鎔)은 각 도에 명령을 하달하여 군수, 참서관, 주사(主事), 서기 등 관리들에게 삭발하도록 지시하였다.	24
시 [SEP] 관광객 [SEP] 시는 크루즈 관광객 증가를 위해 중앙정부, 한국관광공사와 함께 홍보에 주력하고, 크루즈 전용 터미널도 마련할 예정이다.	0
이집트 [SEP] 카이로 [SEP] 이집트 항공 990편 추락 사고는 1999년 10월 31일, 로스앤젤레스 국제공항을 떠나 존 F. 케네디 국제공항을 경유, 카이로 국제공항으로 가던 이집트 항공 990편(기종: 보잉 767-366ER, 기체번호: SU-GAP, 일명: 투트모세 3세 호)이 JFK 공항을 이륙한 후 매사추세츠주 낸터켓 섬 근처의 대서양에 추락한 항공 사고이다.	20
"페르세포네 [SEP] 그리스 신화 [SEP] 기원후 2세기에 순교자 유스티노(: 100~165)는 자신의 저서 《제1 호교론》에서 이들 밀의종교들을 참된 신앙의 ""악마적 모사품""이라고 하였으며 ""악마들은 모세가 말한 것을 모방하여 프로세르피나(그리스 신화의 페르세포네)가 유피테르의 딸이라고 주장하며 또한 사람들을 선동하여 코레라는 이름으로 이 여신의 상을 세우도록 하고 있다""고 말하였다."	0
통일민주당 [SEP] 김영삼 [SEP] 이 자리에서 노무현은 김영삼에게 통일민주당 시절 김영삼으로부터 손수 받은 손목시계를 내보이기도 했다.	10
동양고속 [SEP] 대구 [SEP] 추풍령 고속버스 추락 참사 는 1970년 8월 21일 오후 8시 10분 경상북도 금릉군 (현 김천시) 봉산면 경부고속도로 추풍령 휴게소 부근에서 대구에서 대전으로 향하던 한진고속 (현.동양고속) 소속의 고속버스가 운전기사의 운전 부주의로 인해 사고를 내면서 25명이 사망하고 22명이 부상당한 경부고속도로 개통 이래 첫 버스 교통 사고이자 참사였다.	0
남조선로동당 [SEP] 남로당 [SEP] 특히 1984년에 출간한 《남로당 연구》는 남조선로동당이 대한민국에서 불법화하고 조선민주주의인민공화국에서도 낮게 평가되면서 그동안 크게 왜곡되거나 축소되었던 남로당의 활동을 객관적이고 실증적으로 분석한 첫 연구로 호평받았다.	6
ICAO [SEP] 국제민간항공기구 [SEP] 항공 사고(航空事故)는 국제민간항공기구(ICAO)에서는 항공기 사고를 승무원이나 승객이 항공기에 탑승한 후부터 내릴 때까지의 사이에 그 항공기가 운항함으로써 일어난 사람의 사망, 부상, 항공기의 손상 등 항공기와 관련된 모든 사고를 의미하는 것으로 정의하고 있다.	6
쌍방울 레이더스 [SEP] 1999년 [SEP] 전주고등학교를 졸업하고 1999년 쌍방울 레이더스의 고졸 우선 지명을 받았지만 바로 입단하지 않고 신생 팀인 동의대학교에 입학했다.	0
니노 [SEP] 조지아 [SEP] 조지아 연대기에 따르면, 카파도키아의 성녀 니노가 콘스탄티누스 대제의 재위 기간 중인 330년에 조지아를 기독교로 개종시켰다고 한다.	0
서장훈 [SEP] 연세대학교 [SEP] 서장훈 씨는 1993년 연세대학교 입학 후 2013년 은퇴할 때까지 '국보 센터'로 불리며 농구스타로서 뛰어난 활약을 선보였다.	39
한림서적 [SEP] 서구 [SEP] 광주광역시립도서관은 지난 11월29일 ▲동구 광우서적 ▲서구 새날서점, 이호서점, 한림서적 ▲남구 글방문고 ▲북구 열린문고 ▲광산구 숨등 지역 7개 서점과 ‘희망도서 바로대출 서비스’ 업무협약을 체결했다.	0
피트 샘프라스 [SEP] 페더러 [SEP] 당시 페더러는 피트 샘프라스의 총 286주 세계 랭킹 1위 기록과 동률을 이루는 데에 단 1주만을 남겨 놓고 있었다.	0
마흐무트 2세 [SEP] 무스타파 4세 [SEP] 알렘다르 무스타파 파샤는 무스타파 4세를 폐위하고 마흐무트 2세를 군주로 옹립했다.	0
고용노동부 [SEP] 지난 6월 [SEP] 2018년도 영종 일자리프로젝트 시즌1은 채용목표 450명 목표에 732명이 일자리프로젝트를 통해 일자리를 찾아 목표대비 162%를 달성했고, 지난 6월 고용노동부 주관 일자리대상 우수사업 부문 최고상인 최우수상의 영예를 안았다.	0
축구 국가대표팀 [SEP] 대한민국 [SEP] 대한민국 축구 국가대표팀의 일원으로 활약하며 1948년 하계 올림픽과 1954년 FIFA 월드컵에 참가했다.	0
함소원 [SEP] 밥 [SEP] 오프닝부터 높은 텐션을 보여줬던 함소원 씨는 밥 동무를 구하는 첫 띵동에서 믿지 못할 뜻밖의 상황이 펼쳐져 눈길을 끌었다.	0
"MBC [SEP] 던 [SEP] 던은 지난달 14일 방송된 MBC '라디오스타'에 출연해 ""만약 헤어지면 SNS 사진을 지우지 않고 그대로 두기로 했다. (이별하더라도) 없었던 일로 하는 건 저희 스타일은 아닌 것 같다""고 말해 화제를 모았다."	0
한국마사회 광명지사 [SEP] 국가유공자 [SEP] 이 사업은 한국마사회 광명지사 후원으로 광명지역에 저소득 국가유공자 중 독거이거나, 자식들과 왕래가 적어 생신날 축하를 받지 못하여 소외감을 느끼는 보훈가족 42명에게 축하카드, 축하선물(균형영양식, 약달력), 축하 케이크를 연말까지 지원하게 된다.	0
여수시의회 [SEP] 대표 [SEP] 여수시의회가 주장한 ‘주민과 시의회 의견을 전혀 수렴하지 않았다’는 내용에 대해서는 “2018년 7월 사랑방 좌담회, 2018년 11월 평촌마을 대표 간담회, 2019년 2월 시민과의 열린대화를 통해 시민과 소통했고, 관련법상 공공지원 민간 임대주택사업은 의회 의견청취 사항이 아니다”고 강조했다.	0
미해군 [SEP] 퀸시 [SEP] 미해군 중순양함 퀸시(USS Quincy)도 미국 남부함대를 밝히는 조명탄을 관찰하였으며, 패터슨함의 경고메시지도 받은 상태로 '전투태세'를 발령한 상태였다.	17
SK텔레콤 [SEP] 박정호 [SEP] 행사에는 박정호 SK텔레콤 사장, 이석희 SK하이닉스 사장, 김준 SK이노베이션 총괄사장 등이 참여한다.	10
옐리자베타 페트로브나 [SEP] 표트르 3세 [SEP] 본래 가문의 명성으로 봤을 때 도저히 대국의 황후 후보에 오르내릴 정도의 신분이 아니었지만, 어머니 요한나의 요절한 오빠 카를 아우구스트가 러시아 제국의 여제 옐리자베타 페트로브나와 약혼자였던 인연이 있어, 조피는 14살이 되던 해인 1745년에 러시아로 가서 정교회 세례명인 예카테리나란 이름을 받고, 러시아 제국의 제위 계승권자인 대공 카를 울리히(뒷날 표트르 3세로 즉위)와 결혼하여 러시아식 이름으로 개명한 뒤 대공비의 칭호를 하사받았다.	1
스코 천황 [SEP] 고곤 천황 [SEP] 스코 천황은 아버지 고곤 천황과 숙부 고묘 천황, 황태자 나오히토 친왕(하나조노 천황의 아들) 등과 함께 남조에게 납치되어 수 년간 유폐 생활을 보냈다.	8
인도네시아 [SEP] 조코 위도도 [SEP] 조코 위도도 대통령과의 회담에서는 코로나19 범유행으로 인한 경제적 손실 구제를 위해 일본 정부가 인도네시아 정부에 500억 엔 규모의 차관을 제공할 방침을 표명했다.	10
한규복 [SEP] 1936년 11월 24일 [SEP] 1936년 11월 24일 경성부회의원 조병상(曺秉相), 조선총독부 중추원 참의인 한규복 등이 중심이 되어 30여 명의 간담회를 열어 구체적으로 이 문제를 추진키 위해 위원 8명으로 기성회를 구성하고 1937년 발회식(發會式)을 가질 예정이었다.	0
아세안 [SEP] 한국 [SEP] 이번 회의에 참석한 아세안 정상들은 지난 30년간 한국이 아세안 주도 지역협의체에 적극적으로 참여해 역내 안정과 발전에 기여한 데 사의를 표했다.	10
명숙공주 [SEP] 소혜왕후 [SEP] 한확의 조카이자 소혜왕후(인수대비)의 사촌 오빠이며, 월산대군과 명숙공주, 성종의 외당숙이기도 하다.	11
"대구 신천지 교회 [SEP] 확진자 [SEP] 또한 ""거제의 경우 추가 확진자는 여성(21)으로 지난 18일 이전 대구 신천지 교회에서 교육받은 교육생이지만 신천지가 제출한 명단에는 없었다""고 밝혔다."	10
폰 브라운 [SEP] 미국 [SEP] 한국 전쟁에 자극받은 미국은 폰 브라운과 그의 동료들을 핵탄두를 장착한 유도 미사일 개발에 착수시켰다.	4
mariage [SEP] 술 [SEP] 바삭하고 담백한 빵과 짭조름한 토핑이 와인과 좋은 마리아주(mariage, 술과 음식의 궁합)를 자랑해 깐깐한 입맛의 와인 애호가들 사이에서도 선호하는 메뉴로 손꼽힌다.	0
최지원 [SEP] 소비자 [SEP] 최지원 쌤소나이트 마케팅 커뮤니케이션 파트장은 “캐리어를 패션 아이템으로 활용하는 소비자들이 많아지면서, 스타일리시한 캐리어에 대한 니즈가 점점 더 높아지고 있다”라며 “디자인과 기능을 완벽하게 결합해 만들어진 ‘민터’ 캐리어는 스타일리시하면서도 디테일한 부분까지 고민해 여행객들의 필요를 속속들이 채워줄 뿐만 아니라, 안감을 100% 재활용 플라스틱 병으로 만들어진 ‘리사이클렉스’ 소재의 원단으로 제작해 지속 가능한 환경 보호까지 실천하는 제품이다”라고 전했다.	0
국제 올림픽 위원회 [SEP] 1894년 6월 23일 [SEP] 국제 올림픽 위원회는 1894년 6월 23일 피에르 드 쿠베르탱에 의하여 소르본에서 창립하였다.	33
포항 스틸러스 [SEP] K리그 클래식 [SEP] K리그 클래식 2013의 사실상 챔피언 결정전과 다름없었던 리그 마지막 라운드의 울산 현대와의 경기에서 후반 추가 시간이던 95분, 0:0 상황에서 종료 직전 극장골을 터트리며 포항 스틸러스의 K리그 클래식 2013 우승에 큰 기여를 하였다.	15
벨파스트 [SEP] 북아일랜드 [SEP] 1971년 니슨은 기네스 양조장에서 트럭 운전과 건축 보조 등의 다양한 일을 전전하기 전에 북아일랜드의 벨파스트 퀸즈 대학교에서 물리학과 컴퓨터공학을 전공하는 학생이었다.	9
프랑수아 에티엔 켈레르만 [SEP] 아들 [SEP] 아들인 프랑수아 에티엔 켈레르만 역시 유명한 기병장군이었다.	0
우즈베키스탄 [SEP] 타슈켄트 [SEP] 이에앞서 10월 16일에는 우즈베키스탄의 수도 타슈켄트에 있는 우즈베키스탄 국립예술대학과 한코롬국제어학원, 타슈켄트세무대학을 잇따라 방문해 상호 교류 협력방안을 논의했다.	20
유득공 [SEP] 박제가 [SEP] 일찍이 유득공·박제가·이서구와 함께 사가시집(四家詩集) 《건연집(巾衍集)》을 내어 문명을 떨쳤다.	5
고정문 [SEP] 고구려 [SEP] 비록 수도 평양이 함락되며 보장왕이 항복하고 고구려는 멸망했지만 아직 안시성을 비롯한 요동지역의 많은 성을 비롯하여 여러 곳에서 당에 항복하지 않고 아직 항전하고 있었고, 특히 고연무,검모잠,고정문 등의 각지의 고구려 지도자들은 구국 운동을 벌이며 치열한 대당 항쟁을 하게 된다.	7
윤치호 [SEP] 이복 형 [SEP] 당시 그는 개인 병원에 취업하려 하였으나 이복 형 윤치호의 강요로 1927년 11월 세브란스 의학전문학교의 강사가 되었다.	0
성기완 [SEP] 멤버 [SEP] 창립 멤버 성기완은 2016년 4월에 밴드를 탈퇴하여 아프로아시안싸운드액트(줄여서 '아싸'라고 부름 - AfroAsianSsoundAct - AASSA)를 결성했다.	0
알마으문 [SEP] 아바스 왕조 [SEP] 하지만 원래 있던 입구는 현재 폐쇄된 상태이며, 9세기경 아바스 왕조의 칼리프인 알마으문이 남쪽 방면에서 뚫은 도굴 구멍을 통해 내부로 접근한다.	7
손흥민 [SEP] 조별리그 [SEP] 손흥민은 8일(한국시간) UEFA가 발표한 2019-2020 챔피언스리그 조별리그 4차전 '이주의 판타지 풋볼팀'의 미드필더 중 한 명으로 이름을 올렸다.	0
우크라이나 [SEP] 키예프 [SEP] 우크라이나 국제항공은 수도 키예프에 본사를 두고 있는 항공사로 도산한 우크라이나 항공을 대체하기위해 설립되었다.	20
영광군 [SEP] 영광산림박물관 [SEP] 영광군은 지난 2015년 9월 8일 개관한 영광산림박물관에 기획전시실을 마련하여 지역 예술가의 전시공간으로 제공하고 있다.	23
명종 [SEP] 중종 [SEP] 중종·명종 때(16세기 초, 중순경) 활동했던 기생으로, 다른 이름은 진랑(眞娘)이고 기생 이름인 명월(明月)로도 알려져 있다.	0
"넷플릭스 [SEP] 지난 29일 [SEP] 지난 29일(이하 현지 시각) 헐리우드 영화 전문 매체 '위갓디스커버드'지에 따르면 ""2021년 개봉하는 영화 '스파이더맨 3'에 넷플릭스에서 제작한 '데어데블'이 등장할 것이다""라고 보도했다."	0
군 [SEP] 2개 [SEP] 군 농업기술센터는 2개의 신기술보급 시범사업, 총 사업비 60,000천원을 지원할 계획이며 오는 30일까지 신청을 받는다.	0
조선일보 [SEP] 방상훈 [SEP] 마침 김무성 대표의 어머니가 디지틀조선일보의 최대주주 방상훈 조선일보 회장의 고모라는 이유만으로 디지틀조선일보는 소위 '김무성 테마주'가 되었고, 이에 디지틀조선일보는 3주만에 2배 가량 폭등했다.	13
CJ제일제당 [SEP] 이재현 [SEP] 양지환 대신증권 연구원은 “CJ그룹은 9일 이재현 회장이 보유했던 전환상환우선주를 자녀인 이경후, 이선호에게 증여하고, CJ제일제당 재무구조 개선을 위한 자산 유동화 방안을 발표했다”며 “이번 증여로 인해 이경후, 이선호의 CJ전환상환우선주의 보유주식수 및 지분율은 각각 127만2380주(3.57%)와 172만3360주(4.83%)로 증가할 예정“이라고 말했다.	10
인조 [SEP] 병자호란 [SEP] 1636년 12월 병자호란이 발생하자 아버지 김상헌을 따라 인조를 호종하여 남한산성(南漢山城)으로 들어갔다.	0
박정희 [SEP] 총리 [SEP] 아들의 아버지는 박정희 대통령이라느니, 정 전 총리라느니, 이후락 전 중정부장이라느니 하는 소문들도 무성 하기도 했다.	0
USL [SEP] NASL [SEP] 2017 시즌 USL은 NASL로부터 이전을 원한 인디 일레븐과 노스캐롤라이나 FC를 가입시켰다.	0
㈜진성퍼니처 [SEP] 대표 [SEP] ㈜진성퍼니처 김효중 대표는 “주위의 어려운 이웃을 돕는 일에 동참할 수 있어 뜻깊게 생각한다”며 “지역 복지사각지대가 하루빨리 해소될 수 있도록 앞으로도 행정에 적극 협력하겠다”고 말했다.	10
로즈월 [SEP] 레이버 [SEP] 레이버는 로즈월과의 큰 대회에서의 맞대결에서 2 대 2로 동률을 이루었다.	0
아프리카TV [SEP] 서수길 [SEP] 지난 2017년 10월 국정감사에 출석한 서수길 아프리카TV 대표에 따르면 한 사람이 하루 동안 BJ에게 후원할 수 있는 금액 한도는 3000만 원이다.	10
이란 쿠드스군 [SEP] 사령관 [SEP] 이란 혁명수비대는 이날 오전 1시 30분쯤 이뤄진 공격이 가셈 솔레이마니 이란 쿠드스군(이란혁명수비대 정예군) 사령관을 숨지게 한 미국을 향한 '보복 작전'이라고 발표했다.	10
"이은권 [SEP] 자유한국당 [SEP] 이은권 자유한국당(대전 중구)의원은 이날 김 국토교통부 장관과 만나 만나 ""대전·충남을 혁신도시로 지정해 달라""고 지역의 여론을 전했다."	4
LIG넥스원 [SEP] 대한민국 [SEP] 청상어(K-745)는 미국의 MK-44 경어뢰를 미국 하니웰 사와 공동으로 백상어 어뢰(K-744)를 개발 양산한 경험을 바탕으로 대한민국 국방과학연구소(ADD)가 주관하고 LIG넥스원이 참여하여 순수 독자기술로 10여 년에 걸쳐 개발한 경어뢰로 2005년부터 실전 배치됐다.	0
Ch [SEP] rist [SEP] 크리스천 아추 트와삼 (Christian Atsu Twasam, 1992년 1월 10일 ~) 은 가나의 축구 선수이다.	0
이계호 [SEP] 3남 3녀 중 3남 [SEP] 황해도 출신의 부모님이 6.25 전쟁 당시 인천으로 내려와 터를 잡았고, 이계호는 1958년 3남 3녀 중 3남으로 태어났다.	0
샤를 8세 [SEP] 이탈리아 [SEP] 이것은 샤를 8세의 이탈리아 침략 때 막시밀리안 1세에게 중립의 입장을 지키게 하기 위한 매수공작이었다.	0
이운형 [SEP] 기독교 [SEP] 부친 이상동과 동생 이운형이 각각 기독교 장로와 목사가 된 영향으로 한문 성경을 탐독하는 등 기독교에 열린 자세를 보였으나, 본인은 개종하지 않았다.	34
류기봉 [SEP] 환경보전과장 [SEP] 류기봉 영암군 환경보전과장은 “10월~3월이 미세먼지 고농도 발생 시기인 만큼 대기질 정보를 신속히 전달하여 군민들의 건강 피해가 최소화 될 수 있도록 노력 하겠다”며 “미세먼지 농도가 나쁨, 매우나쁨으로 표시될 경우 마스크 착용을 생활화 해주시길 바란다”고 전했다.	2
히메지 [SEP] 일본 [SEP] 히메지는 지진으로 유명한 고베와 약 1시간 거리로 1995년 2월 그는 고베 지진을 직접 목격했다. 고등학교 졸업 이후 그는 일본 히메지에서 한국무용을 하며 생활하였다.	0
서울대학교 [SEP] 스누라이프 [SEP] 이로 인하여 서울대학교 총학생회 게시판과 스누라이프에서는 아크로 집회 여부를 두고 서울대학교 학생들 간의 치열한 논쟁이 오갔다.	0
박마리아 [SEP] 이기붕 [SEP] 특히 이승만의 부인인 프란체스카 도너가 영어가 유창한 박마리아를 가까이 두기 시작하면서 박마리아와 이기붕 부부는 이승만 정권의 실세로 떠오르게 되었다.	0
이반 아센 3세 [SEP] 이바일로 [SEP] 노가이 칸은 이바일로를 죽였으나, 이반 아센 3세는 불가리아로 돌아가지 못하였다.	0
K3리그 베이직 [SEP] 대한민국 [SEP] K3리그는 대한민국의 아마추어 축구 최상위 리그로서 출범한 축구 대회로, K3리그 어드밴스와 K3리그 베이직을 통칭하는 이름이었다.	9
김영주 [SEP] 대한민국 [SEP] 김영주(金榮珠, 1955년 9월 13일 (1955년 음력 7월 27일)(1955년 음력 7월 27일) - )는 대한민국의 농구 선수 출신 정치인이다.	7
에미넴 [SEP] 팬 [SEP] 에미넴의 팬들은 헤일리 제이드 매더스가 매우 익숙하다.	0
가메야마 천황 [SEP] 고후카쿠사 천황 [SEP] 고사가 천황이 아들인 고후카쿠사 천황에게 양위한 뒤에 후회하여 다시 그를 핍박해 물러나게 하였고, 다른 아들인 가메야마 천황을 세웠다. 고후카쿠사 천황의 자손을 지묘인통이라고 칭하고, 가메야마 천황의 후예를 다이카쿠지통이라고 칭한다. 가마쿠라 막부의 중재에 따라 두 황통이 교대로 즉위하기로 결정하였고, 이를 양통질립이라고 한다.	25
송진우 [SEP] 안재홍 [SEP] 1923년부터는 조만식·안재홍·송진우 등과 물산장려운동을 추진하였다.	5
원상 [SEP] 袁譚 [SEP] 이부는 원상과 헤어지게 되었으므로 어쩔 수 없이 원담(袁譚)에게 항복했고 평원(平原)에 부임하였다.	0
원성왕 [SEP] 선덕왕 [SEP] 원성왕은 경덕왕과 성덕왕(선덕왕의 외조부), 개성왕(선덕왕의 아버지)의 사당을 허물고 자신의 부, 조부, 증조부의 사당을 세웠다.	0
최용범 [SEP] 오전 [SEP] 최용범 부지사는 4일 오전 미세먼지 저감조치 발령에 따른 영상회의에서 중앙관계부처 및 5개 지방자치단체와 고농도 미세먼지 조치사항과 대응방안을 논의했다.	0
알베르트 아인슈타인 [SEP] 물리학 [SEP] ‘슈타인’의 명칭은 물리학자인 알베르트 아인슈타인에서 따온 것이며, 상대성 이론 등의 물리학적 요소가 스토리 구조 내에 포함되어 있다.	0
김종직 [SEP] 문하생 [SEP] 그의 외사촌 형 주계군 이심원 역시 김종직의 문하생이었고, 비슷한 연배의 진외당숙인 남곤 역시 김종직의 문인이었다.	0
비와이 [SEP] 정소현 [SEP] 포토콜 행사에는 가수 박지훈, 레드벨벳(Red Velvet) 아이린, 래퍼 비와이, 릴체리&지토모, 모델 이호정, 정소현, 송해나 등이 참석했다.	0
종로학원 [SEP] 하늘교육 [SEP] 2등급 커트라인은 종로학원하늘교육·메가스터디교육·이투스가 76점, 유웨이가 75점, 커넥츠스카이에듀가 74점을 제시했다.	23
로이히텐베르크의 요세피나 [SEP] 외젠 드 보아르네 [SEP] 로이히텐베르크의 요세피나(1807년 3월 14일 ~ 1876년 6월 7일)은 로이히텐베르크 공작인 외젠 드 보아르네와 그의 부인인 바이에른의 아우구스테의 장녀로 태어났다.	8
에버턴 [SEP] 결승전 [SEP] 하지만 2010년 2월에 열린 에버턴과의 FA 여자 프리미어리그컵 결승전 경기에서 2골을 기록하면서 리즈 카네기의 FA 여자 프리미어리그컵 우승에 기여했다.	0
삼성 [SEP] 바다 [SEP] 2012년 1월 삼성은 바다를 미고와 리모가 통합된 타이젠과 통합 검토중이라 밝혔다.	17
핀란드 [SEP] 헬싱키 [SEP] 헨델의 연주력과 곡에 대한 이해력은 매우 탁월하여 1949년 봄 헬싱키에서 핀란드 방송 교향악단과 장 시벨리우스(Jean Sibelius)의 바이올린 협주곡을 협연했는데, 그의 연주를 라디오로 들은 시벨리우스에게서 찬사와 감사의 편지를 받았다고 한다.	20
최종환 [SEP] 가족 [SEP] 경기 파주시(시장 최종환)는 치매 환자와 가족을 위해 지난해 7월 파평치매단기쉼터 개소에 이어 지난 11월 12일 월롱치매단기쉼터 개소에 따른 현판식을 갖고 본격적인 업무를 시작했다.	0
김해시 [SEP] 경상남도 [SEP] 김해시체육회에서는 16일 오후 2시 김해중소기업비즈니스센터 대연회장에서 허성곤 김해시장, 김정호 국회의원, 경상남도·김해시의회 의원 및 체육관계자 등 250여명이 참석한 가운데 민선초대 김해시체육회장 취임식을 가졌다.	0
김성준 [SEP] SBS [SEP] 지하철역에서 여성의 신체 부위를 몰래 찍다 걸린 김성준 전 SBS 앵커가 도망치다 붙잡힌 것으로 확인됐다.	0
해밀턴 [SEP] 알론소 [SEP] 이 우승으로 키미는 알론소와 해밀턴에게 1 포인트 차로 타이틀을 거머쥐었다.	0
"이상민 [SEP] 미운 우리 새끼 [SEP] 이상민은 ""'미운 우리 새끼' 통해 열심히 방송하고 있다. '미운 우리 새끼' 어머님들께 너무 감사드린다""며 ""재훈 형도 정신 차리고 지금 열심히 산다. 오늘도 일찍 왔다""고 말해 웃음을 더했다."	22
권오봉 [SEP] 7기 [SEP] 권오봉 여수시장이 2020년 신년 기자회견에서 “올해는 민선7기 전반기를 마무리하고 후반기를 시작하는 반환점”이라면서 “시정 성과가 더욱 가시화될 수 있도록 행정력을 집중해 나가겠다”고 밝혔다.	0
김규식 [SEP] 의장 [SEP] 이승만이 의장에, 김구·김규식이 부의장에 추대되었다.	0
예수 [SEP] 사제 [SEP] 악마는 어떤 때는 실오라기 하나 걸치지 않은 나체 상태로 저속한 춤을 추는 젊고 아리따운 여자로, 어떤 때는 십자가에 못 박히신 예수님으로, 또 어떤 때는 수도사로, 사제로, 교황 성하나 수호천사, 성 프란치스코와 성모 마리아의 모습으로 가장하여 나를 괴롭혔다.	0
이준용 [SEP] 이재면 [SEP] 9월 9일 오후 이태왕이 된 고종이 이재면의 빈소를 찾았을 때, 영선군 이준용은 자리를 피하였다. 고종의 문상 정보를 미리 전해들은 그는 자리를 피했고 신경전을 피하였다.	0
장덕수 [SEP] 한국민주당 [SEP] 한국민주당의 장덕수가 찾아와 김구에게 미소공위 참가를 설득했으나, 김구는 이를 거절하였다.	4
나주경찰서 [SEP] 이날 [SEP] 강 시장은 이날 나주경찰서, 육군제8332부대, 공군제8362부대, 나주소방서를 차례로 방문, “사시사철 시민들의 안전과 질서유지, 각종 재난·사고예방을 위해 맡은 바 최선을 다해주고 있는 군·경장병과 소방대원들의 노고에 감사드린다”며 “앞으로도 자부심과 사명감을 갖고 복무에 임해주길 바란다”고 당부했다.	0
진덕여왕 [SEP] 선덕여왕 [SEP] 신라에서는 중기까지도 지배계층의 가계계승에 있어서 모계적인 경향이 그대로 존속되었고, 신라 화랑의 기원이 되는 원화가 여자였다는 점, 신라 역사상 여왕이 3명(진성여왕, 진덕여왕, 선덕여왕)이었다는 점 등을 미루어보아 삼국 중 여성에 대한 차별이 가장 적었던 국가는 신라로 추정할 수 있다.	0
SK에너지 [SEP] SK이노베이션 [SEP] SK이노베이션은 1962년 대한석유공사에 설립되었으며, 1982년 주식회사 유공으로 변경하였으며, 이후 1998년 SK주식회사를 변경되었으나, SK에너지의 종합 계열사였으나, SK이노베이션으로 변경한다.	0
유시민 [SEP] 노무현 [SEP] 유시민 노무현재단 이사장이 백년이 지나도 한국의 언론개혁이 이루어 지지 않을 것으로 내다봤다.	0
"슈퍼주니어 [SEP] 멤버 [SEP] 지난 24일 슈퍼주니어 멤버 규현은 ""해피 뉴이어""라는 말과 함께 사진 2장을 게재했다."	0
박근혜 [SEP] 자유한국당 [SEP] 황금종려상 당시 자유한국당에서 논평을 내지 않은 것과 관련해 박근혜 정부의 문화예술계 블랙리스트가 반영된 것이 아니냐는 여론이 나오기도 했다.	0
현대산업개발 [SEP] 아이파크 [SEP] 현대아파트,아이파크 등 HDC현대산업개발이 전국에 공급한 주택은 40여년간 41만 가구에 달한다.	17
이스마일 1세 [SEP] 1501년 [SEP] 1501년에 즉위한 이스마일 1세는 1502년과 1507년에 두 차례 오스만 제국의 영토를 침공했다.	0
전해철 [SEP] 의원 [SEP] 이번 방문 면담은 정 시장이 지난 14일 국회를 방문하여 전해철 예결위 간사, 김태년 의원, 송갑석 예결위원, 정인화 의원 등을 만나 예산 반영을 요청했던 사업들로, 이번 21일 면담을 통해 기재부의 동의를 구하고 예산을 반드시 반영시키기 위함이다.	0
엘리자베스 1세 [SEP] 제임스 1세 [SEP] 1603년, 엘리자베스 1세가 죽은 후, 제임스 1세가 잉글랜드의 왕위를 이어받았다.	0
엘리스 크리스티 [SEP] 쇼트트랙 [SEP] 동계체전을 마친 후 몬트리올에서 열린 세계선수권에 참가하여 500m 종목에서 엘리스 크리스티와 판커신을 꺾고 우승을 차지하여, 대한민국 여자 선수로는 최초로 쇼트트랙 세계선수권 500m에서 우승한 선수가 됐다.	2
